building_name,facade_number,comp_type,comp_num,architectural_element,AE_type,materials_all,material_technique,moulding_type,level,year_add,orig,comp_quant,TS_quant,elem_total,location,region
Berakha ve Shalom Synagogue,f17n,esc,e17a,door,,NULL,NULL,NULL,1,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17s,esc,e17a,door,,NULL,NULL,NULL,1,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17w,esc,e17b,door,,NULL,NULL,NULL,1,1685,TRUE,1,2,2,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17n,esc,e17a,door frame,flat-headed,NULL,NULL,NULL,1,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17s,esc,e17a,door frame,flat-headed,NULL,NULL,NULL,1,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17w,esc,e17b,door frame,flat-headed,NULL,NULL,NULL,1,1685,TRUE,1,2,2,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17w,rlc,r17a,roof,Dutch gable,red brick,NULL,NULL,2,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17e,rlc,r17a,roof,Dutch gable,red brick,NULL,NULL,2,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17w,wsc,w17a,shutter,,NULL,NULL,NULL,1,1685,TRUE,1,2,2,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17n,esc,e17a,stoop,semicircle steps,red brick,NULL,NULL,1,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17s,esc,e17a,stoop,semicircle steps,red brick,NULL,NULL,1,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17n,fac_elem,fac_elem,wall,,red brick,NULL,NULL,NULL,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17s,fac_elem,fac_elem,wall,,red brick,NULL,NULL,NULL,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17w,fac_elem,fac_elem,wall,,red brick,NULL,NULL,NULL,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17e,fac_elem,fac_elem,wall,,red brick,NULL,NULL,NULL,1685,TRUE,1,1,1,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17w,wsc,w17a,window,wall window,glass,NULL,NULL,1,1685,TRUE,1,2,2,"Jodensavanne, Suriname",South America
Berakha ve Shalom Synagogue,f17w,wsc,w17a,window frame,rectangular ,wood,NULL,NULL,1,1685,TRUE,1,2,2,"Jodensavanne, Suriname",South America
Beth Elohim Synagogue,f14w,esc,e14a,architrave,simple,NULL,NULL,NULL,1,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14a,architrave,simple,stone,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14b,architrave,simple,stone,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,rlc,r14b,architrave,simple,stone,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,fac_elem,fac_elem,band-course,moulded,stone,moulded,plain,1,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,fac_elem,fac_elem,band-course,moulded,stone,moulded,plain,1,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,fac_elem,fac_elem,band-course,moulded,stone,moulded,plain,1,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,fac_elem,fac_elem,band-course,moulded,stone,moulded,plain,1,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14a,cornice,roofline cornice,stone,moulded,double indent,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14a,cornice,raking cornice,stone,moulded,double indent,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14b,cornice,roofline cornice,stone,moulded,single indent,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,rlc,r14b,cornice,roofline cornice,stone,moulded,single indent,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,rlc,r14c,cornice,roofline cornice,stone,moulded,double indent,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,rlc,r14c,cornice,roofline cornice,stone,moulded,double indent,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14d,cornice,element cap cornice,stone,moulded,four indent,3,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14d,cornice,roofline cornice,stone,moulded,four indent,3,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,esc,e14a,door,double panelled,NULL,NULL,NULL,1,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,esc,e14a,door frame,flat-headed,NULL,NULL,NULL,1,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14d,keystone,plain,stone,moulded,plain,3,1794,TRUE,48,1,48,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14b,keystone,plain,stone,moulded,plain,2,1794,TRUE,3,1,3,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,keystone,plain,stone,moulded,plain,1,1794,TRUE,3,2,6,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,keystone,plain,stone,moulded,plain,2,1794,TRUE,3,2,6,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,wsc,w14a,keystone,plain,stone,moulded,plain,2,1794,TRUE,3,2,6,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,keystone,plain,stone,moulded,plain,1,1794,TRUE,3,5,15,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,keystone,plain,stone,moulded,plain,1,1794,TRUE,3,5,15,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,keystone,plain,stone,moulded,plain,2,1794,TRUE,3,6,18,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,keystone,plain,stone,moulded,plain,2,1794,TRUE,3,6,18,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14a,pediment,triangular,NULL,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14d,plinth,,NULL,NULL,NULL,3,1794,TRUE,2,1,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,fac_elem,fac_elem,quoin,in-and-out bond,stone,rustication,NULL,NULL,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,fac_elem,fac_elem,quoin,in-and-out bond,stone,rustication,NULL,NULL,1794,TRUE,1,3,3,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,fac_elem,fac_elem,quoin,in-and-out bond,stone,rustication,NULL,NULL,1794,TRUE,1,3,3,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,fac_elem,fac_elem,quoin,in-and-out bond,stone,rustication,NULL,NULL,1794,TRUE,1,4,4,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14b,roof,gable,NULL,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,rlc,r14b,roof,gable,NULL,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14d,shutter,,NULL,NULL,NULL,3,1794,TRUE,32,1,32,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14b,shutter,,NULL,NULL,NULL,2,1794,TRUE,2,1,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,shutter,,NULL,NULL,NULL,1,1794,TRUE,2,2,4,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,shutter,,NULL,NULL,NULL,2,1794,TRUE,2,2,4,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,wsc,w14a,shutter,,NULL,NULL,NULL,2,1794,TRUE,2,2,4,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,shutter,,NULL,NULL,NULL,1,1794,TRUE,2,5,10,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,shutter,,NULL,NULL,NULL,1,1794,TRUE,2,5,10,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,shutter,,NULL,NULL,NULL,2,1794,TRUE,2,6,12,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,shutter,,NULL,NULL,NULL,2,1794,TRUE,2,6,12,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,fac_elem,fac_elem,wall,,brick,painted,NULL,NULL,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,fac_elem,fac_elem,wall,,brick,painted,NULL,NULL,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,fac_elem,fac_elem,wall,,brick,painted,NULL,NULL,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,fac_elem,fac_elem,wall,,brick,painted,NULL,NULL,1794,TRUE,1,3,3,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14d,window,wall window,glass,NULL,NULL,3,1794,TRUE,16,1,16,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14b,window,wall window,glass,NULL,NULL,2,1794,TRUE,3,1,3,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14a,window,gable window,glass,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14b,window,gable window,glass,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,rlc,r14b,window,gable window,glass,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,wsc,w14d,window,wall window,glass,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,window,wall window,glass,NULL,NULL,1,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,window,wall window,glass,NULL,NULL,2,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,wsc,w14a,window,wall window,glass,NULL,NULL,2,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,window,wall window,glass,NULL,NULL,1,1794,TRUE,1,5,5,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,window,wall window,glass,NULL,NULL,1,1794,TRUE,1,5,5,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,window,wall window,glass,NULL,NULL,2,1794,TRUE,1,6,6,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,window,wall window,glass,NULL,NULL,2,1794,TRUE,1,6,6,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14d,window frame,round-headed,NULL,NULL,NULL,3,1794,TRUE,16,1,16,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14b,window frame,round-headed,NULL,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14b,window frame,rectangular ,NULL,NULL,NULL,2,1794,TRUE,2,1,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14a,window frame,oculus,NULL,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14b,window frame,oculus,NULL,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,rlc,r14b,window frame,oculus,NULL,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,wsc,w14d,window frame,fan,NULL,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,esc,e14a,window frame,fan,NULL,NULL,NULL,1,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,window frame,round-headed,NULL,NULL,NULL,1,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,window frame,round-headed,NULL,NULL,NULL,2,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,wsc,w14a,window frame,round-headed,NULL,NULL,NULL,2,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,window frame,round-headed,NULL,NULL,NULL,1,1794,TRUE,1,5,5,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,window frame,round-headed,NULL,NULL,NULL,1,1794,TRUE,1,5,5,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,window frame,round-headed,NULL,NULL,NULL,2,1794,TRUE,1,6,6,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,window frame,round-headed,NULL,NULL,NULL,2,1794,TRUE,1,6,6,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,rlc,r14d,window sill,,stone,NULL,NULL,3,1794,TRUE,16,1,16,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14b,window sill,,stone,NULL,NULL,2,1794,TRUE,1,1,1,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,window sill,,stone,NULL,NULL,1,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14w,wsc,w14a,window sill,,stone,NULL,NULL,2,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14e,wsc,w14a,window sill,,stone,NULL,NULL,2,1794,TRUE,1,2,2,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,window sill,,stone,NULL,NULL,1,1794,TRUE,1,5,5,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,window sill,,stone,NULL,NULL,1,1794,TRUE,1,5,5,"Charleston, United States",North America
Beth Elohim Synagogue,f14s,wsc,w14a,window sill,,stone,NULL,NULL,2,1794,TRUE,1,6,6,"Charleston, United States",North America
Beth Elohim Synagogue,f14n,wsc,w14a,window sill,,stone,NULL,NULL,2,1794,TRUE,1,6,6,"Charleston, United States",North America
Bevis Marks Synagogue,f0w,wsc,w0c,architrave,simple,portland stone,moulded,single indent,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0c,architrave,simple,portland stone,moulded,single indent,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,architrave,simple,portland stone,moulded,double indent,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0a,architrave,simple,portland stone,moulded,single indent,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0a,architrave,simple,portland stone,moulded,single indent,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0b,architrave,simple,portland stone,moulded,single indent,1,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0a,architrave,simple,portland stone,moulded,single indent,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0a,architrave,simple,portland stone,moulded,single indent,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0b,architrave,simple,portland stone,moulded,single indent,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0b,architrave,simple,portland stone,moulded,single indent,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0c,architrave,simple,red brick,flemish bond,NULL,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0c,architrave,simple,red brick,flemish bond,NULL,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0a,architrave,simple,red brick,flemish bond,NULL,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0a,architrave,simple,red brick,flemish bond,NULL,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0b,architrave,simple,red brick,flemish bond,NULL,1,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0a,architrave,simple,red brick,flemish bond,NULL,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0a,architrave,simple,red brick,flemish bond,NULL,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0b,architrave,simple,red brick,flemish bond,NULL,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0b,architrave,simple,red brick,flemish bond,NULL,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0w,fac_elem,fac_elem,band-course,moulded,portland stone,moulded,plain,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0n,fac_elem,fac_elem,band-course,moulded,portland stone,moulded,plain,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,fac_elem,fac_elem,band-course,moulded,portland stone,moulded,plain,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0s,fac_elem,fac_elem,band-course,moulded,portland stone,moulded,plain,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,console,scrolled,portland stone,moulded,NULL,1,1701,TRUE,2,1,2,"London, England",Western Europe
Bevis Marks Synagogue,f0w,rlc,r0a,cornice,roofline cornice,portland stone,moulded,three indent,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,rlc,r0a,cornice,roofline cornice,portland stone,moulded,three indent,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0n,rlc,r0a,cornice,roofline cornice,portland stone,moulded,three indent,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0s,rlc,r0a,cornice,roofline cornice,portland stone,moulded,three indent,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,cornice,element cap cornice,portland stone,moulded,NULL,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,door,double panelled,oak,NULL,NULL,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,door frame,flat-headed,NULL,NULL,NULL,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0c,keystone,plain,portland stone,moulded,plain,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0c,keystone,plain,portland stone,moulded,plain,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,keystone,panelled,portland stone,NULL,NULL,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0a,keystone,plain,portland stone,moulded,plain,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0a,keystone,plain,portland stone,moulded,plain,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0b,keystone,plain,portland stone,moulded,plain,1,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0a,keystone,plain,portland stone,moulded,plain,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0a,keystone,plain,portland stone,moulded,plain,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0b,keystone,plain,portland stone,moulded,plain,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0b,keystone,plain,portland stone,moulded,plain,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0w,rlc,r0a,parapet,plain,red brick,flemish bond,NULL,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,rlc,r0a,parapet,plain,red brick,flemish bond,NULL,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0n,rlc,r0a,parapet,plain,red brick,flemish bond,NULL,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0s,rlc,r0a,parapet,plain,red brick,flemish bond,NULL,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,pediment,segmental,portland stone,moulded,NULL,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,plinth,square,portland stone,moulded,NULL,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,fac_elem,fac_elem,plinth,square,red brick,running bond,NULL,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0n,fac_elem,fac_elem,plinth,square,red brick,running bond,NULL,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0s,fac_elem,fac_elem,plinth,square,red brick,running bond,NULL,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,fac_elem,fac_elem,plinth,square,stone,NULL,NULL,NULL,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0n,fac_elem,fac_elem,quoin,in-and-out bond,red brick,NULL,NULL,NULL,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0w,fac_elem,fac_elem,quoin,in-and-out bond,red brick,NULL,NULL,NULL,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0s,fac_elem,fac_elem,quoin,in-and-out bond,red brick,NULL,NULL,NULL,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0e,fac_elem,fac_elem,quoin,in-and-out bond,red brick,NULL,NULL,NULL,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,stoop,"rectangle, 3 step",stone,NULL,NULL,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,esc,e0a,tympanum,panelled,portland stone,moulded,NULL,1,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0c,window frame,elliptical,NULL,NULL,NULL,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0c,window frame,elliptical,NULL,NULL,NULL,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0a,window frame,round-headed,NULL,NULL,NULL,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0a,window frame,round-headed,NULL,NULL,NULL,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0b,window frame,segmental,NULL,NULL,NULL,1,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0a,window frame,round-headed,NULL,NULL,NULL,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0a,window frame,round-headed,NULL,NULL,NULL,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0b,window frame,segmental,NULL,NULL,NULL,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0b,window frame,segmental,NULL,NULL,NULL,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0c,window sill,,portland stone,moulded,NULL,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0c,window sill,,portland stone,moulded,NULL,2,1701,TRUE,1,1,1,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0a,window sill,,portland stone,moulded,NULL,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0e,wsc,w0a,window sill,,portland stone,moulded,NULL,2,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0w,wsc,w0b,window sill,,portland stone,moulded,NULL,1,1701,TRUE,1,2,2,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0a,window sill,,portland stone,moulded,NULL,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0a,window sill,,portland stone,moulded,NULL,2,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0n,wsc,w0b,window sill,,portland stone,moulded,NULL,1,1701,TRUE,1,5,5,"London, England",Western Europe
Bevis Marks Synagogue,f0s,wsc,w0b,window sill,,portland stone,moulded,NULL,1,1701,TRUE,1,5,5,"London, England",Western Europe
Creechurch Lane Synagogue,f1n,fac_elem,fac_elem,balcony,,NULL,NULL,NULL,2,1657,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue,f1n,esc,e1a,door,,wood,NULL,NULL,1,1657,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue,f1n,esc,e1a,door frame,flat-headed,NULL,NULL,NULL,1,1657,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue,f1s,fac_elem,fac_elem,wall,,brick,NULL,NULL,NULL,1657,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue,f1n,fac_elem,fac_elem,wall,,brick,NULL,NULL,NULL,1657,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue,f1n,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,1,1657,TRUE,1,2,2,"London, England",Western Europe
Creechurch Lane Synagogue,f1n,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,2,1657,TRUE,1,3,3,"London, England",Western Europe
Creechurch Lane Synagogue,f1s,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,1,1657,TRUE,1,3,3,"London, England",Western Europe
Creechurch Lane Synagogue,f1s,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,2,1657,TRUE,1,3,3,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,architrave,,wood,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2e,fac_elem,fac_elem,balcony,,NULL,NULL,NULL,2,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,base,,NULL,NULL,NULL,1,1675,TRUE,2,1,2,"London, England",Western Europe
